city,date,rain_mm,rh,ta,ws
광주,2018-02-14,0.0,73.9,5.9,1.6
광주,2018-02-15,0.0,47.0,3.0,1.8
광주,2018-02-16,0.0,39.9,2.5,1.3
광주,2018-02-17,0.0,37.9,1.2,2.1
광주,2018-02-18,0.0,26.9,3.7,1.9
광주,2018-02-19,0.0,36.4,6.1,1.6
광주,2018-02-20,0.0,49.4,4.8,1.1
광주,2018-02-21,0.0,28.6,1.8,2.0
광주,2018-02-22,0.0,39.6,2.3,1.3
광주,2018-02-23,0.0,63.0,6.3,2.1
광주,2018-02-24,0.0,72.4,6.6,0.8
광주,2018-02-25,0.0,41.8,6.5,0.9
광주,2018-02-26,0.0,33.0,6.3,1.0
광주,2018-02-27,0.0,49.1,8.3,0.8
광주,2018-02-28,0.0,82.0,8.0,2.4
광주,2018-03-01,0.0,68.5,3.1,2.4
광주,2018-03-02,0.0,45.1,3.4,1.7
광주,2018-03-03,0.0,57.8,9.9,1.7
광주,2018-03-04,0.0,88.1,14.8,2.5
광주,2018-03-05,0.0,90.0,10.7,2.0
광주,2018-03-06,0.0,59.5,8.9,1.9
광주,2018-03-07,0.0,75.5,6.8,2.6
광주,2018-03-08,0.0,90.0,3.8,2.2
광주,2018-03-09,0.0,71.3,4.8,1.2
광주,2018-03-10,0.0,71.4,5.2,1.1
광주,2018-03-11,0.0,67.3,7.7,1.0
광주,2018-03-12,0.0,62.1,10.1,1.6
광주,2018-03-13,0.0,57.3,13.7,2.1
광주,2018-03-14,0.0,63.8,16.7,1.9
광주,2018-03-15,0.0,97.3,14.2,1.9
광주,2018-03-16,0.0,90.0,8.1,1.3
광주,2018-03-17,0.0,71.9,8.9,1.3
광주,2018-03-18,0.0,88.6,9.8,1.1
광주,2018-03-19,0.0,96.5,11.8,3.0
광주,2018-03-20,0.0,60.6,7.7,5.3
광주,2018-03-21,0.0,96.1,2.3,2.5
광주,2018-03-22,0.0,67.1,5.8,1.6
광주,2018-03-23,0.0,63.4,6.9,1.2
광주,2018-03-24,0.0,65.0,9.8,1.1
광주,2018-03-25,0.0,75.1,12.0,1.4
광주,2018-03-26,0.0,74.0,12.9,1.1
광주,2018-03-27,0.0,63.1,14.5,1.4
광주,2018-03-28,0.0,70.1,15.6,1.8
광주,2018-03-29,0.0,71.8,17.0,1.2
광주,2018-03-30,0.0,63.5,16.6,1.4
광주,2018-03-31,0.0,49.8,17.1,1.0
광주,2018-04-01,0.0,64.3,18.1,1.8
광주,2018-04-02,0.0,69.1,18.9,1.8
광주,2018-04-03,0.0,70.9,20.0,2.1
광주,2018-04-04,0.0,93.5,16.0,1.5
광주,2018-04-05,0.0,94.1,12.4,1.9
광주,2018-04-06,0.0,71.9,9.3,2.4
광주,2018-04-07,0.0,55.8,5.0,2.6
광주,2018-04-08,0.0,62.0,9.5,3.8
광주,2018-04-09,0.0,54.8,14.1,1.4
광주,2018-04-10,0.0,58.1,17.5,3.6
광주,2018-04-11,0.0,58.9,16.5,2.3
광주,2018-04-12,0.0,43.9,13.6,0.9
광주,2018-04-13,0.0,33.0,14.8,1.4
광주,2018-04-14,0.0,92.5,10.9,1.8
광주,2018-04-15,0.0,67.8,10.1,1.6
광주,2018-04-16,0.0,61.5,11.6,1.2
광주,2018-04-17,0.0,61.9,14.0,1.2
광주,2018-04-18,0.0,61.9,13.8,1.3
광주,2018-04-19,0.0,51.0,15.2,1.1
광주,2018-04-20,0.0,51.1,19.3,1.3
광주,2018-04-21,0.0,58.6,19.7,1.9
광주,2018-04-22,0.0,87.1,19.4,2.1
광주,2018-04-23,0.0,98.1,15.3,1.3
광주,2018-04-24,0.0,99.0,14.0,1.8
광주,2018-04-25,0.0,68.1,15.9,1.4
광주,2018-04-26,0.0,63.0,15.9,1.2
광주,2018-04-27,0.0,65.5,16.2,1.2
광주,2018-04-28,0.0,59.0,17.8,1.0
광주,2018-04-29,0.0,56.4,17.9,1.6
광주,2018-04-30,0.0,76.1,19.5,1.9
광주,2018-05-01,0.0,88.6,19.7,1.8
광주,2018-05-02,0.0,91.6,16.3,1.7
광주,2018-05-03,0.0,66.8,12.4,2.2
광주,2018-05-04,0.0,46.9,14.8,2.5
광주,2018-05-05,0.0,50.0,18.4,2.3
광주,2018-05-06,0.0,97.6,17.2,2.1
광주,2018-05-07,0.0,92.1,18.4,1.5
광주,2018-05-08,0.0,77.5,18.1,1.7
광주,2018-05-09,0.0,71.6,16.8,1.7
광주,2018-05-10,0.0,75.3,17.0,1.4
광주,2018-05-11,0.0,59.9,17.8,1.3
광주,2018-05-12,0.0,90.6,18.2,1.9
광주,2018-05-13,0.0,84.4,18.5,1.3
광주,2018-05-14,0.0,69.0,20.9,1.3
광주,2018-05-15,0.0,72.9,23.9,0.3
광주,2018-05-16,0.0,94.0,24.6,1.1
광주,2018-05-17,0.0,93.9,24.4,3.2
광주,2018-05-18,0.0,98.6,20.7,1.6
광주,2018-05-19,0.0,80.9,18.2,1.7
광주,2018-05-20,0.0,46.9,18.5,3.1
광주,2018-05-21,0.0,69.9,18.6,1.6
광주,2018-05-22,0.0,81.0,19.4,1.3
광주,2018-05-23,0.0,58.1,19.1,2.1
광주,2018-05-24,0.0,52.6,19.6,0.9
광주,2018-05-25,0.0,51.9,21.0,1.0
광주,2018-05-26,0.0,57.1,22.3,1.6
광주,2018-05-27,0.0,66.5,21.8,1.2
광주,2018-05-28,0.0,77.5,21.7,1.8
광주,2018-05-29,0.0,79.5,23.6,1.2
광주,2018-05-30,0.0,88.9,21.6,1.1
광주,2018-05-31,0.0,69.8,20.1,1.2
광주,2018-06-01,0.0,58.5,23.9,1.4
광주,2018-06-02,0.0,44.0,25.0,1.5
광주,2018-06-03,0.0,53.4,24.1,1.4
광주,2018-06-04,0.0,60.5,22.9,1.2
광주,2018-06-05,0.0,76.3,22.2,1.2
광주,2018-06-06,0.0,75.3,23.7,1.2
광주,2018-06-07,0.0,73.9,24.9,1.2
광주,2018-06-08,0.0,78.6,22.5,1.1
광주,2018-06-09,0.0,74.0,23.5,1.3
광주,2018-06-10,0.0,73.8,22.0,1.7
광주,2018-06-11,0.0,89.6,20.6,1.0
광주,2018-06-12,0.0,78.0,21.4,1.0
광주,2018-06-13,0.0,73.9,22.6,1.9
광주,2018-06-14,0.0,69.6,22.8,2.0
광주,2018-06-15,0.0,72.1,22.3,1.8
광주,2018-06-16,0.0,69.4,22.4,1.8
광주,2018-06-17,0.0,78.1,23.1,1.4
광주,2018-06-18,0.0,70.9,24.9,1.4
광주,2018-06-19,0.0,88.8,21.9,1.1
광주,2018-06-20,0.0,78.6,22.9,1.5
광주,2018-06-21,0.0,61.6,24.1,1.3
광주,2018-06-22,0.0,54.9,25.1,1.4
광주,2018-06-23,0.0,63.5,24.6,1.9
광주,2018-06-24,0.0,67.0,26.4,1.1
광주,2018-06-25,0.0,58.6,27.0,1.7
광주,2018-06-26,0.0,92.8,25.7,3.0
광주,2018-06-27,0.0,96.9,24.5,3.1
광주,2018-06-28,0.0,98.9,22.8,1.7
광주,2018-06-29,0.0,89.6,25.7,1.5
광주,2018-06-30,0.0,97.3,23.1,1.4
광주,2018-07-01,0.0,97.5,24.6,2.8
광주,2018-07-02,0.0,92.4,25.7,2.1
광주,2018-07-03,0.0,83.4,26.6,3.0
광주,2018-07-04,0.0,85.0,26.7,1.3
광주,2018-07-05,0.0,93.8,25.3,1.2
광주,2018-07-06,0.0,91.0,23.5,2.6
광주,2018-07-07,0.0,75.3,24.4,1.9
광주,2018-07-08,0.0,79.1,24.0,1.1
광주,2018-07-09,0.0,91.1,23.6,1.5
광주,2018-07-10,0.0,83.1,27.1,2.7
광주,2018-07-11,0.0,81.8,27.8,2.2
광주,2018-07-12,0.0,79.6,29.1,1.8
광주,2018-07-13,0.0,83.6,28.6,1.6
광주,2018-07-14,0.0,82.0,28.8,1.3
광주,2018-07-15,0.0,77.3,29.5,1.2
광주,2018-07-16,0.0,79.1,29.1,1.3
광주,2018-07-17,0.0,77.8,29.2,1.1
광주,2018-07-18,0.0,75.1,29.3,1.0
광주,2018-07-19,0.0,73.3,29.5,1.0
광주,2018-07-20,0.0,71.4,30.8,1.0
광주,2018-07-21,0.0,72.1,30.5,1.2
광주,2018-07-22,0.0,71.6,29.5,2.0
광주,2018-07-23,0.0,75.3,29.7,1.8
광주,2018-07-24,0.0,74.6,30.5,2.2
광주,2018-07-25,0.0,73.9,30.2,2.2
광주,2018-07-26,0.0,73.6,30.4,1.1
광주,2018-07-27,0.0,71.6,31.0,1.2
광주,2018-07-28,0.0,78.6,30.4,1.1
광주,2018-07-29,0.0,67.8,31.4,1.9
광주,2018-07-30,0.0,67.4,30.3,1.7
광주,2018-07-31,0.0,67.6,31.0,1.9
광주,2018-08-01,0.0,67.3,31.5,1.8
광주,2018-08-02,0.0,62.1,32.0,1.7
광주,2018-08-03,0.0,70.5,30.3,2.1
광주,2018-08-04,0.0,76.9,30.3,1.5
광주,2018-08-05,0.0,75.8,30.1,1.5
광주,2018-08-06,0.0,72.9,30.8,1.5
광주,2018-08-07,0.0,82.1,30.0,1.2
광주,2018-08-08,0.0,74.4,30.9,1.3
광주,2018-08-09,0.0,75.3,30.3,1.2
광주,2018-08-10,0.0,87.4,28.9,1.2
광주,2018-08-11,0.0,80.0,28.9,1.1
광주,2018-08-12,0.0,76.0,29.3,1.9
광주,2018-08-13,0.0,70.6,30.7,2.0
광주,2018-08-14,0.0,67.8,31.2,1.4
광주,2018-08-15,0.0,70.6,30.8,1.7
광주,2018-08-16,0.0,76.8,28.9,2.5
광주,2018-08-17,0.0,58.5,26.9,3.2
광주,2018-08-18,0.0,59.8,26.1,2.2
광주,2018-08-19,0.0,66.6,27.2,1.7
광주,2018-08-20,0.0,69.8,27.2,2.5
광주,2018-08-21,0.0,71.1,28.5,2.0
광주,2018-08-22,0.0,66.0,30.2,2.6
광주,2018-08-23,0.0,87.1,26.6,5.1
광주,2018-08-24,0.0,92.1,25.4,3.1
광주,2018-08-25,0.0,87.4,24.9,0.8
광주,2018-08-26,0.0,99.0,23.6,1.7
광주,2018-08-27,0.0,99.0,24.7,1.2
광주,2018-08-28,0.0,86.0,27.2,2.2
광주,2018-08-29,0.0,83.9,27.4,2.6
광주,2018-08-30,0.0,98.1,25.7,2.4
광주,2018-08-31,0.0,98.3,24.5,2.1
광주,2018-09-01,0.0,86.0,24.3,1.3
광주,2018-09-02,0.0,81.6,23.8,1.3
광주,2018-09-03,0.0,92.5,25.6,2.2
광주,2018-09-04,0.0,79.4,24.0,1.3
광주,2018-09-05,0.0,72.9,24.3,1.3
광주,2018-09-06,0.0,84.1,23.3,1.5
광주,2018-09-07,0.0,85.9,21.2,1.3
광주,2018-09-08,0.0,72.0,20.2,1.2
광주,2018-09-09,0.0,69.0,21.2,1.2
광주,2018-09-10,0.0,66.6,21.8,1.5
광주,2018-09-11,0.0,64.4,20.3,2.6
광주,2018-09-12,0.0,70.4,22.6,1.8
광주,2018-09-13,0.0,93.1,22.2,1.7
광주,2018-09-14,0.0,96.0,22.7,2.2
광주,2018-09-15,0.0,96.3,23.3,0.8
광주,2018-09-16,0.0,87.3,23.5,0.9
광주,2018-09-17,0.0,77.0,22.8,1.1
광주,2018-09-18,0.0,69.9,22.3,1.1
광주,2018-09-19,0.0,82.9,20.7,0.7
광주,2018-09-20,0.0,98.0,21.3,0.9
광주,2018-09-21,0.0,98.6,20.2,1.1
광주,2018-09-22,0.0,76.3,21.2,0.7
광주,2018-09-23,0.0,74.3,19.6,1.0
광주,2018-09-24,0.0,68.6,17.9,1.4
광주,2018-09-25,0.0,59.6,18.2,1.8
광주,2018-09-26,0.0,65.6,19.6,2.7
광주,2018-09-27,0.0,61.5,19.1,1.6
광주,2018-09-28,0.0,69.3,19.8,1.6
광주,2018-09-29,0.0,68.8,20.6,2.2
광주,2018-09-30,0.0,64.6,19.3,2.2
광주,2018-10-01,0.0,66.6,17.7,1.8
광주,2018-10-02,0.0,70.4,17.4,1.1
광주,2018-10-03,0.0,69.6,17.2,1.2
광주,2018-10-04,0.0,72.8,18.9,1.7
광주,2018-10-05,0.0,99.0,17.8,4.2
광주,2018-10-06,0.0,95.8,18.6,4.2
광주,2018-10-07,0.0,72.5,18.0,0.8
광주,2018-10-08,0.0,57.1,16.4,2.3
광주,2018-10-09,0.0,66.6,16.2,1.1
광주,2018-10-10,0.0,70.0,14.5,1.9
광주,2018-10-11,0.0,56.1,12.3,1.8
광주,2018-10-12,0.0,62.6,12.4,1.3
광주,2018-10-13,0.0,71.6,13.0,0.5
광주,2018-10-14,0.0,71.5,14.5,0.6
광주,2018-10-15,0.0,70.6,15.9,1.4
광주,2018-10-16,0.0,78.3,14.4,0.5
광주,2018-10-17,0.0,66.8,14.0,0.9
광주,2018-10-18,0.0,67.3,12.4,0.9
광주,2018-10-19,0.0,65.0,13.4,1.2
광주,2018-10-20,0.0,63.1,13.6,0.6
광주,2018-10-21,0.0,63.3,14.0,0.5
광주,2018-10-22,0.0,72.0,14.7,0.6
광주,2018-10-23,0.0,90.9,14.2,0.5
광주,2018-10-24,0.0,70.5,14.1,1.1
광주,2018-10-25,0.0,66.6,14.6,0.8
광주,2018-10-26,0.0,90.8,13.3,0.8
광주,2018-10-27,0.0,75.5,11.0,1.4
광주,2018-10-28,0.0,72.6,13.2,2.3
광주,2018-10-29,0.0,80.3,12.2,1.0
광주,2018-10-30,0.0,62.4,9.7,1.9
광주,2018-10-31,0.0,74.8,9.0,1.0
광주,2018-11-01,0.0,68.0,9.3,0.8
광주,2018-11-02,0.0,67.0,11.4,0.9
광주,2018-11-03,0.0,66.4,11.8,0.6
광주,2018-11-04,0.0,67.4,11.9,0.7
광주,2018-11-05,0.0,66.0,12.7,0.6
광주,2018-11-06,0.0,71.0,13.2,0.4
광주,2018-11-07,0.0,90.8,13.5,0.7
광주,2018-11-08,0.0,98.5,15.0,2.7
광주,2018-11-09,0.0,79.9,12.6,1.2
광주,2018-11-10,0.0,82.9,11.7,0.5
광주,2018-11-11,0.0,96.4,10.9,0.7
광주,2018-11-12,0.0,71.1,10.3,1.8
광주,2018-11-13,0.0,70.9,9.4,0.8
광주,2018-11-14,0.0,74.5,10.0,0.6
광주,2018-11-15,0.0,76.0,11.1,0.6
광주,2018-11-16,0.0,89.9,10.2,0.8
광주,2018-11-17,0.0,52.9,9.0,1.5
광주,2018-11-18,0.0,53.9,7.4,0.9
광주,2018-11-19,0.0,64.3,8.7,0.8
광주,2018-11-20,0.0,48.0,8.6,1.1
광주,2018-11-21,0.0,58.8,7.9,1.2
광주,2018-11-22,0.0,47.8,6.2,2.6
광주,2018-11-23,0.0,51.3,5.5,1.3
광주,2018-11-24,0.0,82.6,7.7,0.8
광주,2018-11-25,0.0,85.3,8.3,0.7
광주,2018-11-26,0.0,75.4,8.7,0.3
광주,2018-11-27,0.0,80.8,10.1,0.6
광주,2018-11-28,0.0,45.1,8.4,1.9
광주,2018-11-29,0.0,44.5,8.0,0.8
광주,2018-11-30,0.0,61.3,7.9,0.8
광주,2018-12-01,0.0,56.8,7.9,1.3
광주,2018-12-02,0.0,68.4,12.4,1.0
광주,2018-12-03,0.0,98.9,14.8,0.6
광주,2018-12-04,0.0,80.9,10.5,1.7
광주,2018-12-05,0.0,46.5,4.8,2.2
광주,2018-12-06,0.0,80.3,4.1,2.0
광주,2018-12-07,0.0,54.8,-1.2,3.7
광주,2018-12-08,0.0,50.8,-2.8,3.1
광주,2018-12-09,0.0,38.9,-2.3,3.0
광주,2018-12-10,0.0,27.0,0.6,2.1
광주,2018-12-11,0.0,78.4,1.5,1.2
광주,2018-12-12,0.0,62.8,1.3,2.5
광주,2018-12-13,0.0,64.1,2.1,1.6
광주,2018-12-14,0.0,56.4,0.5,2.3
광주,2018-12-15,0.0,46.1,1.0,0.9
광주,2018-12-16,0.0,71.1,2.4,0.5
광주,2018-12-17,0.0,71.5,4.4,0.8
광주,2018-12-18,0.0,59.6,4.7,1.1
광주,2018-12-19,0.0,76.5,6.5,0.5
광주,2018-12-20,0.0,79.5,8.2,0.7
광주,2018-12-21,0.0,84.3,8.4,0.4
광주,2018-12-22,0.0,80.0,8.8,1.2
광주,2018-12-23,0.0,59.1,6.2,2.2
광주,2018-12-24,0.0,58.9,1.8,1.9
광주,2018-12-25,0.0,49.4,3.0,1.2
광주,2018-12-26,0.0,46.8,3.8,2.1
광주,2018-12-27,0.0,45.3,-3.2,3.1
광주,2018-12-28,0.0,59.3,-4.9,2.1
광주,2018-12-29,0.0,57.6,-3.3,2.3
광주,2018-12-30,0.0,51.0,-2.4,2.3
광주,2018-12-31,0.0,45.8,-1.8,1.3
광주,2019-01-01,0.0,65.3,0.0,1.2
광주,2019-01-02,0.0,62.4,-0.1,1.7
광주,2019-01-03,0.0,53.0,0.5,1.5
광주,2019-01-04,0.0,56.4,0.7,0.7
광주,2019-01-05,0.0,54.4,2.0,1.0
광주,2019-01-06,0.0,44.3,0.6,1.6
광주,2019-01-07,0.0,64.1,1.2,1.5
광주,2019-01-08,0.0,60.6,0.8,2.1
광주,2019-01-09,0.0,33.1,-0.9,1.6
광주,2019-01-10,0.0,57.0,2.0,0.9
광주,2019-01-11,0.0,61.0,4.2,1.6
광주,2019-01-12,0.0,77.6,4.6,1.5
광주,2019-01-13,0.0,66.1,3.3,0.9
광주,2019-01-14,0.0,71.8,2.3,0.9
광주,2019-01-15,0.0,70.8,2.0,1.5
광주,2019-01-16,0.0,50.9,-2.1,2.2
광주,2019-01-17,0.0,64.4,1.1,1.0
광주,2019-01-18,0.0,70.5,2.4,0.8
광주,2019-01-19,0.0,71.3,3.6,0.9
광주,2019-01-20,0.0,64.1,2.2,2.1
광주,2019-01-21,0.0,59.5,2.1,1.3
광주,2019-01-22,0.0,64.4,3.4,1.1
광주,2019-01-23,0.0,62.1,4.4,1.1
광주,2019-01-24,0.0,36.5,2.8,1.2
광주,2019-01-25,0.0,55.1,0.9,1.6
광주,2019-01-26,0.0,46.4,-0.5,1.9
광주,2019-01-27,0.0,61.0,0.9,1.0
광주,2019-01-28,0.0,56.6,3.4,1.6
광주,2019-01-29,0.0,42.3,2.1,1.4
광주,2019-01-30,0.0,46.0,4.1,1.0
광주,2019-01-31,0.0,81.9,0.4,1.8
광주,2019-02-01,0.0,67.9,-0.2,1.3
광주,2019-02-02,0.0,71.8,3.8,1.0
광주,2019-02-03,0.0,97.5,7.3,1.8
광주,2019-02-04,0.0,37.5,4.0,2.6
광주,2019-02-05,0.0,45.5,5.4,0.8
광주,2019-02-06,0.0,61.9,7.3,1.3
광주,2019-02-07,0.0,59.1,2.5,1.9
광주,2019-02-08,0.0,35.0,-0.9,2.2
광주,2019-02-09,0.0,47.4,-1.1,2.1
광주,2019-02-10,0.0,35.5,-1.2,2.0
광주,2019-02-11,0.0,51.4,-0.1,2.2
광주,2019-02-12,0.0,55.5,1.5,1.5
광주,2019-02-13,0.0,45.6,1.9,2.6
광주,2019-02-14,0.0,36.1,2.3,1.6
광주,2019-02-15,0.0,56.8,2.5,0.9
광주,2019-02-16,0.0,59.8,0.3,2.0
광주,2019-02-17,0.0,48.4,1.1,1.7
광주,2019-02-18,0.0,50.6,2.6,1.1
광주,2019-02-19,0.0,95.6,3.9,1.2
광주,2019-02-20,0.0,73.0,3.4,1.5
광주,2019-02-21,0.0,62.8,4.2,1.6
광주,2019-02-22,0.0,60.6,5.4,0.9
광주,2019-02-23,0.0,55.8,7.2,1.1
광주,2019-02-24,0.0,61.0,8.0,1.0
광주,2019-02-25,0.0,56.8,6.6,1.2
광주,2019-02-26,0.0,44.0,6.8,1.3
광주,2019-02-27,0.0,73.6,8.0,1.1
광주,2019-02-28,0.0,58.9,8.1,1.6
광주,2019-03-01,0.0,56.3,6.7,1.2
광주,2019-03-02,0.0,52.0,9.6,1.4
광주,2019-03-03,0.0,54.9,11.2,0.9
광주,2019-03-04,0.0,55.4,9.3,1.5
광주,2019-03-05,0.0,60.6,9.0,0.9
광주,2019-03-06,0.0,61.8,10.0,1.1
광주,2019-03-07,0.0,71.5,6.5,1.4
광주,2019-03-08,0.0,58.1,7.0,1.2
광주,2019-03-09,0.0,58.4,9.2,1.3
광주,2019-03-10,0.0,92.9,8.3,3.4
광주,2019-03-11,0.0,91.3,6.1,1.6
광주,2019-03-12,0.0,75.5,5.9,2.1
광주,2019-03-13,0.0,41.3,5.0,1.7
광주,2019-03-14,0.0,50.0,6.9,1.4
광주,2019-03-15,0.0,70.3,7.5,3.1
광주,2019-03-16,0.0,61.5,7.3,1.9
광주,2019-03-17,0.0,49.4,8.1,1.2
광주,2019-03-18,0.0,46.1,8.7,1.3
광주,2019-03-19,0.0,61.6,11.1,0.8
광주,2019-03-20,0.0,80.4,12.5,2.3
광주,2019-03-21,0.0,86.9,8.1,2.6
광주,2019-03-22,0.0,55.8,5.1,2.1
광주,2019-03-23,0.0,51.0,4.8,2.2
광주,2019-03-24,0.0,49.1,5.3,1.4
광주,2019-03-25,0.0,64.4,7.4,1.5
광주,2019-03-26,0.0,59.0,12.1,1.3
광주,2019-03-27,0.0,62.1,14.0,3.6
광주,2019-03-28,0.0,56.6,12.9,1.3
광주,2019-03-29,0.0,43.3,12.2,1.1
광주,2019-03-30,0.0,66.6,7.5,2.0
광주,2019-03-31,0.0,38.5,5.9,2.4
광주,2019-04-01,0.0,49.8,7.5,1.7
광주,2019-04-02,0.0,41.1,8.2,1.6
광주,2019-04-03,0.0,43.5,7.7,1.2
광주,2019-04-04,0.0,47.6,9.6,1.6
광주,2019-04-05,0.0,54.3,11.8,1.8
광주,2019-04-06,0.0,43.8,13.4,1.8
광주,2019-04-07,0.0,95.3,12.6,0.8
광주,2019-04-08,0.0,54.3,13.6,1.1
광주,2019-04-09,0.0,71.8,10.7,2.6
광주,2019-04-10,0.0,92.8,7.9,2.0
광주,2019-04-11,0.0,68.4,10.1,1.2
광주,2019-04-12,0.0,53.3,11.5,1.3
광주,2019-04-13,0.0,45.1,12.4,1.4
광주,2019-04-14,0.0,68.6,10.9,1.3
광주,2019-04-15,0.0,42.8,11.9,1.1
광주,2019-04-16,0.0,35.0,15.2,1.2
광주,2019-04-17,0.0,61.3,15.7,1.6
광주,2019-04-18,0.0,67.6,16.3,1.9
광주,2019-04-19,0.0,78.4,15.9,2.2
광주,2019-04-20,0.0,67.5,17.1,1.2
광주,2019-04-21,0.0,69.6,17.8,1.0
광주,2019-04-22,0.0,63.8,20.3,1.6
광주,2019-04-23,0.0,82.5,17.1,1.4
광주,2019-04-24,0.0,92.6,18.0,1.1
광주,2019-04-25,0.0,96.4,14.8,1.6
광주,2019-04-26,0.0,90.9,9.5,1.1
광주,2019-04-27,0.0,69.0,13.0,2.0
광주,2019-04-28,0.0,64.0,13.4,1.3
광주,2019-04-29,0.0,90.4,12.0,2.2
광주,2019-04-30,0.0,92.4,15.0,1.3
광주,2019-05-01,0.0,75.5,14.4,1.2
광주,2019-05-02,0.0,56.0,15.4,1.4
광주,2019-05-03,0.0,45.8,18.0,1.0
광주,2019-05-04,0.0,43.9,19.6,0.9
광주,2019-05-05,0.0,46.3,19.6,1.6
광주,2019-05-06,0.0,49.4,14.0,1.8
광주,2019-05-07,0.0,36.3,14.5,1.3
광주,2019-05-08,0.0,36.9,15.3,0.9
광주,2019-05-09,0.0,32.3,17.3,1.2
광주,2019-05-10,0.0,34.9,18.6,1.3
광주,2019-05-11,0.0,41.3,19.6,1.1
광주,2019-05-12,0.0,44.5,21.1,1.4
광주,2019-05-13,0.0,51.9,20.4,1.3
광주,2019-05-14,0.0,64.8,22.3,1.1
광주,2019-05-15,0.0,60.4,23.2,1.6
광주,2019-05-16,0.0,51.0,23.3,1.7
광주,2019-05-17,0.0,67.8,21.2,1.8
광주,2019-05-18,0.0,89.4,18.7,4.0
광주,2019-05-19,0.0,87.0,20.9,2.1
광주,2019-05-20,0.0,64.4,16.3,2.0
광주,2019-05-21,0.0,55.0,17.1,1.6
광주,2019-05-22,0.0,53.6,20.2,2.3
광주,2019-05-23,0.0,62.4,22.2,1.7
광주,2019-05-24,0.0,57.0,23.6,2.4
광주,2019-05-25,0.0,61.5,23.0,1.0
광주,2019-05-26,0.0,64.1,22.6,2.6
광주,2019-05-27,0.0,98.0,17.7,3.2
광주,2019-05-28,0.0,59.1,17.3,1.3
광주,2019-05-29,0.0,63.0,19.8,1.2
광주,2019-05-30,0.0,57.9,20.4,1.3
광주,2019-05-31,0.0,76.4,17.7,1.7
광주,2019-06-01,0.0,68.0,19.6,1.1
광주,2019-06-02,0.0,57.6,21.8,1.0
광주,2019-06-03,0.0,52.1,23.1,1.2
광주,2019-06-04,0.0,59.0,23.9,1.1
광주,2019-06-05,0.0,65.9,24.3,1.1
광주,2019-06-06,0.0,85.3,21.8,2.1
광주,2019-06-07,0.0,97.3,19.3,1.5
광주,2019-06-08,0.0,85.9,20.8,1.0
광주,2019-06-09,0.0,79.5,21.4,1.6
광주,2019-06-10,0.0,86.4,19.1,1.6
광주,2019-06-11,0.0,89.3,18.4,0.8
광주,2019-06-12,0.0,80.0,20.3,1.2
광주,2019-06-13,0.0,74.9,21.8,1.3
광주,2019-06-14,0.0,85.3,19.9,0.7
광주,2019-06-15,0.0,78.3,20.4,1.4
광주,2019-06-16,0.0,78.9,20.7,1.5
광주,2019-06-17,0.0,74.6,22.0,1.4
광주,2019-06-18,0.0,75.5,22.3,1.3
광주,2019-06-19,0.0,76.8,23.5,1.4
광주,2019-06-20,0.0,75.1,23.5,1.3
광주,2019-06-21,0.0,75.0,23.7,1.2
광주,2019-06-22,0.0,84.4,22.1,1.3
광주,2019-06-23,0.0,80.0,22.8,1.7
광주,2019-06-24,0.0,74.8,23.7,1.6
광주,2019-06-25,0.0,70.4,24.8,1.7
광주,2019-06-26,0.0,93.9,20.8,1.6
광주,2019-06-27,0.0,88.0,24.5,1.3
광주,2019-06-28,0.0,81.3,24.3,1.5
광주,2019-06-29,0.0,97.9,21.8,0.9
광주,2019-06-30,0.0,88.5,23.8,1.1
광주,2019-07-01,0.0,96.1,22.6,1.0
광주,2019-07-02,0.0,78.0,23.9,0.9
광주,2019-07-03,0.0,79.3,23.3,1.3
광주,2019-07-04,0.0,75.0,25.2,1.1
광주,2019-07-05,0.0,67.3,26.5,0.8
광주,2019-07-06,0.0,64.6,26.9,1.4
광주,2019-07-07,0.0,72.6,23.9,2.0
광주,2019-07-08,0.0,75.6,23.4,2.0
광주,2019-07-09,0.0,76.3,23.9,1.5
광주,2019-07-10,0.0,92.8,20.9,3.1
광주,2019-07-11,0.0,80.4,23.3,1.4
광주,2019-07-12,0.0,73.9,24.4,0.9
광주,2019-07-13,0.0,82.8,23.6,0.8
광주,2019-07-14,0.0,80.4,25.1,1.0
광주,2019-07-15,0.0,80.9,25.2,1.5
광주,2019-07-16,0.0,83.9,24.6,1.1
광주,2019-07-17,0.0,77.4,25.3,1.5
광주,2019-07-18,0.0,92.8,23.6,1.5
광주,2019-07-19,0.0,93.9,24.8,1.6
광주,2019-07-20,0.0,96.6,24.2,3.4
광주,2019-07-21,0.0,96.9,24.7,3.0
광주,2019-07-22,0.0,90.9,27.0,1.4
광주,2019-07-23,0.0,84.4,27.7,2.3
광주,2019-07-24,0.0,89.5,26.9,2.3
광주,2019-07-25,0.0,92.5,27.6,2.3
광주,2019-07-26,0.0,90.8,27.4,2.3
광주,2019-07-27,0.0,97.5,26.4,1.5
광주,2019-07-28,0.0,93.3,27.1,2.4
광주,2019-07-29,0.0,80.6,28.3,2.8
광주,2019-07-30,0.0,85.1,28.4,3.5
광주,2019-07-31,0.0,83.0,29.0,2.9
광주,2019-08-01,0.0,80.3,29.2,1.4
광주,2019-08-02,0.0,78.4,29.3,1.0
광주,2019-08-03,0.0,75.6,29.6,1.4
광주,2019-08-04,0.0,74.8,29.7,1.2
